2025. 06. 17. 21:13:49 : Starting Network Model Serivice...
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000020000001d).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000020000001e).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000020000001f).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000200000020).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000030000001d).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000030000001e).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000030000001f).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000300000020).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000040000000f).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000400000010).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000500000010).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000500000011).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000500000012).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000600000010).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000600000011).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000600000012).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000100000019).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000010000001a).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000010000001b).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000200000021).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000200000022).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000200000023).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000200000024).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000300000021).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000300000022).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000300000023).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000300000024).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000400000011).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000400000012).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000500000013).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000500000014).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000500000015).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000600000013).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000600000014).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000600000015).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000010000001c).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000010000001d).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000010000001e).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000200000025).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000200000026).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000200000027).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000200000028).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000300000025).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000300000026).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000300000027).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000300000028).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000400000013).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000400000014).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000500000016).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000500000017).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000500000018).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000600000016).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000600000017).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000600000018).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000010000001f).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000100000020).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000100000021).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000200000029).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000020000002a).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000020000002b).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000020000002c).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000300000029).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000030000002a).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000030000002b).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000030000002c).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000400000015).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000400000016).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000500000019).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000050000001a).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000050000001b).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000600000019).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000060000001a).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000060000001b).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000100000022).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000100000023).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000100000024).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000020000002d).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000020000002e).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000020000002f).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000200000030).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000030000002d).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000030000002e).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000030000002f).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000300000030).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000400000017).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000400000018).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000050000001c).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000050000001d).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000050000001e).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000060000001c).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000060000001d).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000060000001e).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000100000025).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000100000026).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000100000027).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000200000031).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000200000032).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000200000033).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000200000034).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000300000031).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000300000032).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000300000033).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000300000034).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000400000019).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000040000001a).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000050000001f).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000500000020).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000500000021).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000060000001f).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000600000020).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000600000021).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000100000028).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000100000029).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000010000002a).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000200000035).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000200000036).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000200000037).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000200000038).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000300000035).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000300000036).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000300000037).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000300000038).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000040000001b).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000040000001c).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000500000022).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000500000023).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000500000024).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000600000022).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000600000023).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000600000024).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000010000002b).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000010000002c).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000010000002d).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000200000039).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000020000003a).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000020000003b).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000020000003c).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000300000039).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000030000003a).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000030000003b).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000030000003c).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000040000001d).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000040000001e).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000500000025).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000500000026).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000500000027).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000600000025).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000600000026).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000600000027).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000010000002e).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000010000002f).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000100000030).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000020000003d).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000020000003e).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000020000003f).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000200000040).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000030000003d).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000030000003e).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000030000003f).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000300000040).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000040000001f).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000400000020).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000500000028).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000500000029).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000050000002a).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000600000028).
2025. 06. 17. 21:13:50 : Inserting entity with GID (0000000600000029).
2025. 06. 17. 21:13:50 : Inserting entity with GID (000000060000002a).
2025. 06. 17. 21:13:51 : The WCF service GenericDataAccess is ready.
2025. 06. 17. 21:13:51 : Endpoints:
2025. 06. 17. 21:13:51 : net.tcp://localhost:10000/NetworkModelService/GDA/
2025. 06. 17. 21:13:51 : Connection string: ../NetworkModelData.data
2025. 06. 17. 21:13:51 : Trace level: Info
2025. 06. 17. 21:13:51 : The Network Model Service is started.
2025. 06. 17. 21:13:51 : Press <Enter> to stop the service.
